date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:05	51420/51420	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1446403948857&m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj9fb4.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:06	51420/51420	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1446403957635&m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjc460.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:08	51420/51420	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448077662573&m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj3ea4.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:09	51420/51420	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448078092673&m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjc3d2.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:12	51420/51420	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448078093518&m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj9846.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:14	51420/51420	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1508993396383&m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjc3a1.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:15	51420/51420	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1533931994206&m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjd693.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:16	30400/30400	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html?m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah40aa.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:17	17850/17850	---M--	200	added ('OK')	text/javascript	date:Wed,%2015%20May%202024%2012:56:06%20GMT	https://www.blogger.com/static/v1/jsbin/4269703388-comment_from_post_iframe.js	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/www.blogger.com/static/v1/jsbin/4269703388-comment_from_post_iframe.js	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:18	62541/62541	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hje675.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:18	142995/142995	---M--	200	added ('OK')	text/javascript	date:Thu,%2016%20May%202024%2004:54:42%20GMT	https://www.blogger.com/static/v1/widgets/523887051-widgets.js	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/www.blogger.com/static/v1/widgets/523887051-widgets.js	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:20	62185/62185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj6f8f.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=1)
11:38:20	62/62	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20May%202024%2004:55:34%20GMT	https://resources.blogblog.com/img/triangle_ltr.gif	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/resources.blogblog.com/img/triangle_ltr.gif	(from https://www.blogger.com/static/v1/widgets/1539816172-widget_css_mobile_2_bundle.css)
11:38:21	35960/35960	---M--	200	added ('OK')	text/css	date:Wed,%2015%20May%202024%2010:55:17%20GMT	https://www.blogger.com/static/v1/widgets/3566091532-css_bundle_v2.css	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/www.blogger.com/static/v1/widgets/3566091532-css_bundle_v2.css	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:21	55979/55979	---M--	200	added ('OK')	text/javascript	etag:%22d8cc7aca923e8ade%22	https://apis.google.com/js/platform.js	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/apis.google.com/js/platform.js	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:24	61286/61286	---M--	200	added ('OK')	image/jpeg	etag:%22v339%22	http://4.bp.blogspot.com/-MV6YQpmlyKE/T-_hVitY6dI/AAAAAAAAAzk/ColWx4x5Mwc/s1600/webiste-header-01.jpg	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/4.bp.blogspot.com/-MV6YQpmlyKE/T-_hVitY6dI/AAAAAAAAAzk/ColWx4x5Mwc/s1600/webiste-header-01.jpg	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:24	162/162	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20May%202024%2016:57:53%20GMT	https://resources.blogblog.com/img/icon18_edit_allbkg.gif	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/resources.blogblog.com/img/icon18_edit_allbkg.gif	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:26	62185/62185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1446403948857	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjb537.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:28	62185/62185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1446403957635	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj9db7.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:30	62185/62185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448077662573	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj9f6c.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:32	62185/62185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448078092673	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjc908.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:34	62185/62185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448078093518	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj638a.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:35	62185/62185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1508993396383	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjc4cd.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:37	62185/62185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1533931994206	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjabb1.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:38	41038/41038	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:40	39285/39285	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/gotong-royong-membersih-surau-januari.html	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/gotong-royong-membersih-surau-januari.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:40	51887/51887	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/index.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html)
11:38:43	28648/28648	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/gotong-royong-membersih-surau-januari.html?m=1	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/gotong-royong-membersih-surau-januari40aa.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html?m=1)
11:38:45	41308/41308	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html?m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanahe675.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html?m=1)
11:38:46	41006/41006	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html?m	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah6f8f.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html?m=1)
11:38:48	62541/62541	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1446403948857&m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjfb7d.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:38:50	62541/62541	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1446403957635&m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj1e09.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:38:52	62541/62541	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448077662573&m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hjf834.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:38:53	142995/142995	---M--	200	added ('OK')	text/javascript	date:Mon,%2020%20May%202024%2000:49:31%20GMT	https://www.blogger.com/static/v1/widgets/3642221003-widgets.js	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/www.blogger.com/static/v1/widgets/3642221003-widgets.js	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1446403948857&m=1)
11:38:54	62541/62541	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448078092673&m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj5dc4.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:38:56	62541/62541	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1448078093518&m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj9ba7.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:38:57	62541/62541	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1508993396383&m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj7759.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:38:59	62541/62541	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?showComment=1533931994206&m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj91af.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:39:00	39554/39554	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/gotong-royong-membersih-surau-januari.html?m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/gotong-royong-membersih-surau-januarie675.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:39:01	52124/52124	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2009:47:12%20GMT	http://galerisurautanahwakaf.blogspot.com/2015/01/?m=0	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/galerisurautanahwakaf.blogspot.com/2015/01/indexe675.html	(from http://galerisurautanahwakaf.blogspot.com/2015/01/biodata-ustaz-abdullah-khairy-bin-hj.html?m=0)
11:39:02	233/233	---M--	200	added ('OK')	image/png	date:Sat,%2018%20May%202024%2004:53:58%20GMT	https://www.blogger.com/img/widgets/stats-flipper.png	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/www.blogger.com/img/widgets/stats-flipper.png	(from https://www.blogger.com/static/v1/widgets/3566091532-css_bundle_v2.css)
11:39:02	335/335	---M--	200	added ('OK')	image/png	date:Tue,%2014%20May%202024%2008:54:00%20GMT	https://resources.blogblog.com/img/widgets/s_top.png	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/resources.blogblog.com/img/widgets/s_top.png	(from https://www.blogger.com/static/v1/widgets/3566091532-css_bundle_v2.css)
11:39:07	1/1	---MC-	200	added ('OK')	text/css	date:Tue,%2021%20May%202024%2003:39:06%20GMT	https://draft.blogger.com/dyn-css/authorization.css?targetBlogID=7890842496391818129&zx=b6554a82-5d30-4ab0-96fc-170a534fd6c4	C:/Koleksi%20Ustaz%20Abdullah%20Khairi/Galeri%20surau%20tanah%20waqaf/draft.blogger.com/dyn-css/authorization8723.css	(from http://galerisurautanahwakaf.blogspot.com/2015/01/yuran-bulanan-ajk-dan-selenggara-tanah.html)
